,Unnamed: 0,0,10,50,100,200,500,1000
0,0.0001,0.82,0.82,0.82,0.82,0.82,0.82,0.82
1,0.0002,0.9,0.9,0.9,0.9,0.9,0.9,0.9
2,0.0003,0.92,0.92,0.92,0.92,0.92,0.92,0.92
3,0.0004,0.98,0.98,0.98,0.98,0.98,0.98,0.98
4,0.0005,1,1,1,1,1,1,1
5,0.0006,1,1,1,1,1,1,1
6,0.0007,1,1,1,1,1,1,1
7,0.0008,1,1,1,1,1,1,1
8,0.0009,1,1,1,1,1,1,1
9,0.001,1,1,1,1,1,1,1
10,0.0011,1,1,1,1,1,1,1
11,0.0012,1,1,1,1,1,1,1
12,0.0013,1,1,1,1,1,1,1
13,0.0014,1,1,1,1,1,1,1
14,0.0015,1,1,1,1,1,1,1
15,0.0016,0.98,0.98,0.98,0.98,0.98,0.98,0.98
16,0.0017,0.96,0.98,0.96,0.96,0.96,0.96,0.96
17,0.0018,0.96,0.96,0.96,0.96,0.96,0.96,0.96
18,0.0019,0.96,0.96,0.96,0.96,0.96,0.96,0.96
19,0.002,0.92,0.96,0.92,0.92,0.92,0.92,0.92
20,0.0021,0.92,0.92,0.92,0.92,0.92,0.92,0.92
21,0.0022,0.9,0.92,0.9,0.9,0.9,0.9,0.9
22,0.0023,0.88,0.9,0.88,0.88,0.88,0.88,0.88
23,0.0024,0.88,0.88,0.88,0.88,0.88,0.88,0.88
24,0.0025,0.88,0.88,0.88,0.88,0.88,0.88,0.88
25,0.0026,0.88,0.88,0.88,0.88,0.88,0.88,0.88
26,0.0027,0.82,0.82,0.82,0.82,0.82,0.82,0.82
27,0.0028,0.86,0.88,0.86,0.86,0.86,0.86,0.86
28,0.0029,0.8,0.82,0.8,0.8,0.8,0.8,0.8
29,0.003,0.84,0.86,0.86,0.86,0.86,0.84,0.84
30,0.0031,0.84,0.8,0.88,0.88,0.88,0.88,0.84
31,0.0032,0.82,0.8,0.9,0.82,0.82,0.84,0.82
32,0.0033,0.82,0.82,0.82,0.72,0.84,0.84,0.82
33,0.0034,0.82,0.82,0.84,0.82,0.72,0.82,0.82
34,0.0035,0.86,0.84,0.72,0.96,0.72,0.82,0.96
35,0.0036,0.82,0.72,0.82,0.96,0.7,0.86,0.96
36,0.0037,0.8,0.86,0.82,0.86,0.82,0.96,0.96
37,0.0038,0.82,0.82,0.9,0.7,0.8,0.96,0.88
38,0.0039,0.96,0.9,0.8,0.98,0.96,0.96,0.96
39,0.004,0.78,0.82,0.82,0.7,0.92,0.92,0.8
40,0.0041,0.78,0.96,0.96,0.72,0.8,0.96,0.96
41,0.0042,0.84,0.96,0.96,0.7,0.84,0.8,0.96
42,0.0043,0.96,0.7,0.92,0.98,0.7,0.96,0.76
43,0.0044,0.98,0.7,0.7,0.98,0.7,0.76,0.72
44,0.0045,0.98,0.72,0.9,0.92,0.7,0.78,0.82
45,0.0046,0.96,0.84,0.86,0.98,0.84,0.72,0.92
46,0.0047,0.98,0.98,0.98,0.98,0.98,0.98,0.96
47,0.0048,0.9,0.88,0.9,0.7,0.7,0.7,0.86
48,0.0049,0.7,0.7,0.94,0.78,0.96,0.98,0.9
49,0.005,0.98,0.96,0.78,0.82,0.98,0.7,0.96
50,0.0051,0.98,0.82,0.98,0.96,0.76,0.7,0.96
51,0.0052,0.96,0.9,0.84,0.7,0.96,0.96,0.9
52,0.0053,0.98,0.96,0.7,0.94,0.98,0.9,0.8
53,0.0054,0.98,0.7,0.98,0.98,0.72,0.98,0.7
54,0.0055,0.92,0.84,0.82,0.98,0.7,0.96,0.84
55,0.0056,0.98,0.96,0.98,0.98,0.98,0.98,0.98
56,0.0057,0.76,0.98,0.96,0.72,0.98,0.98,0.72
57,0.0058,0.74,0.84,0.7,0.82,0.98,0.76,0.7
58,0.0059,0.84,0.98,0.98,0.76,0.78,0.7,0.76
59,0.006,0.9,0.98,0.76,0.8,0.72,0.96,0.92
60,0.0061,0.9,0.7,0.98,0.98,0.74,0.7,0.7
61,0.0062,0.7,0.88,0.74,0.96,0.76,0.72,0.7
62,0.0063,0.78,0.7,0.84,0.7,0.76,0.7,0.96
63,0.0064,0.92,0.96,0.7,0.96,0.7,0.76,0.86
64,0.0065,0.96,0.9,0.98,0.7,0.7,0.74,0.88
65,0.0066,0.7,0.98,0.7,0.92,0.9,0.7,0.8
66,0.0067,0.86,0.9,0.7,0.84,0.86,0.7,0.8
67,0.0068,0.7,0.7,0.78,0.76,0.9,0.7,0.88
68,0.0069,0.7,0.82,0.86,0.96,0.96,0.84,0.96
69,0.007,0.96,0.7,0.72,0.74,0.9,0.8,0.74
70,0.0071,0.88,0.82,0.84,0.9,0.96,0.7,0.76
71,0.0072,0.84,0.98,0.96,0.7,0.7,0.8,0.88
72,0.0073,0.72,0.82,0.72,0.68,0.7,0.72,0.96
73,0.0074,0.86,0.98,0.7,0.7,0.7,0.7,0.7
74,0.0075,0.92,0.96,0.7,0.7,0.92,0.94,0.7
75,0.0076,0.7,0.7,0.96,0.7,0.76,0.7,0.7
76,0.0077,0.96,0.78,0.88,0.7,0.9,0.84,0.7
77,0.0078,0.9,0.96,0.84,0.7,0.96,0.84,0.7
78,0.0079,0.8,0.8,0.7,0.96,0.84,0.84,0.96
79,0.008,0.7,0.7,0.92,0.84,0.7,0.86,0.8
80,0.0081,0.84,0.9,0.7,0.7,0.84,0.8,0.7
81,0.0082,0.98,0.8,0.96,0.7,0.68,0.84,0.9
82,0.0083,0.68,0.98,0.74,0.88,0.7,0.84,0.7
83,0.0084,0.96,0.9,0.76,0.76,0.8,0.96,0.9
84,0.0085,0.76,0.8,0.76,0.82,0.84,0.88,0.96
85,0.0086,0.7,0.96,0.76,0.98,0.96,0.7,0.7
86,0.0087,0.92,0.98,0.7,0.7,0.84,0.62,0.92
87,0.0088,0.84,0.7,0.7,0.98,0.84,0.7,0.94
88,0.0089,0.7,0.98,0.96,0.9,0.7,0.76,0.96
89,0.009,0.7,0.7,0.7,0.98,0.94,0.8,0.7
90,0.0091,0.9,0.8,0.88,0.7,0.7,0.84,0.7
91,0.0092,0.7,0.9,0.9,0.88,0.7,0.7,0.9
92,0.0093,0.96,0.84,0.7,0.84,0.7,0.98,0.7
93,0.0094,0.92,0.7,0.98,0.76,0.84,0.7,0.76
94,0.0095,0.7,0.7,0.92,0.7,0.88,0.96,0.78
95,0.0096,0.7,0.98,0.96,0.68,0.8,0.98,0.7
96,0.0097,0.72,0.96,0.7,0.9,0.96,0.96,0.7
97,0.0098,0.98,0.98,0.7,0.98,0.84,0.96,0.7
98,0.0099,0.7,0.96,0.92,0.7,0.7,0.96,0.86
99,0.01,0.7,0.7,0.8,0.94,0.76,0.76,0.8
100,0.0101,0.98,0.84,0.7,0.8,0.7,0.98,0.9
101,0.0102,0.82,0.7,0.7,0.7,0.7,0.76,0.98
102,0.0103,0.7,0.98,0.7,0.7,0.8,0.62,0.84
103,0.0104,0.7,0.98,0.94,0.94,0.96,0.7,0.96
104,0.0105,0.98,0.98,0.72,0.76,0.84,0.98,0.7
105,0.0106,0.7,0.92,0.7,0.7,0.7,0.76,0.94
106,0.0107,0.7,0.98,0.84,0.94,0.88,0.72,0.98
107,0.0108,0.92,0.7,0.94,0.84,0.66,0.94,0.98
108,0.0109,0.96,0.9,0.96,0.7,0.84,0.98,0.84
109,0.011,0.7,0.84,0.84,0.66,0.9,0.7,0.7
110,0.0111,0.7,0.96,0.7,0.88,0.7,0.62,0.84
111,0.0112,0.98,0.96,0.84,0.96,0.8,0.94,0.8
112,0.0113,0.7,0.7,0.88,0.94,0.7,0.7,0.7
113,0.0114,0.84,0.98,0.98,0.8,0.7,0.84,0.7
114,0.0115,0.7,0.96,0.7,0.7,0.8,0.62,0.92
115,0.0116,0.8,0.7,0.9,0.88,0.7,0.96,0.7
116,0.0117,0.98,0.98,0.98,0.96,0.7,0.7,0.92
117,0.0118,0.96,0.7,0.98,0.9,0.94,0.84,0.84
118,0.0119,0.96,0.98,0.7,0.62,0.94,0.6,0.7
119,0.012,0.88,0.96,0.94,0.62,0.7,0.94,0.98
120,0.0121,0.84,0.96,0.84,0.7,0.62,0.94,0.92
121,0.0122,0.7,0.98,0.98,0.96,0.7,0.9,0.94
122,0.0123,0.58,0.86,0.7,0.92,0.74,0.68,0.7
123,0.0124,0.9,0.98,0.7,0.7,0.9,0.98,0.84
124,0.0125,0.7,0.98,0.94,0.7,0.98,0.76,0.7
125,0.0126,0.98,0.78,0.7,0.7,0.8,0.96,0.84
126,0.0127,0.96,0.7,0.92,0.7,0.8,0.7,0.92
127,0.0128,0.7,0.98,0.98,0.94,0.94,0.88,0.8
128,0.0129,0.7,0.7,0.96,0.8,0.84,0.74,0.7
129,0.013,0.9,0.84,0.7,0.94,0.96,0.8,0.7
130,0.0131,0.92,0.7,0.94,0.7,0.94,0.7,0.74
131,0.0132,0.6,0.78,0.7,0.62,0.84,0.7,0.7
132,0.0133,0.7,0.96,0.7,0.94,0.7,0.7,0.96
133,0.0134,0.94,0.98,0.9,0.7,0.96,0.9,0.94
134,0.0135,0.7,0.98,0.9,0.8,0.84,0.94,0.94
135,0.0136,0.98,0.82,0.92,0.94,0.94,0.7,0.7
136,0.0137,0.8,0.86,0.7,0.84,0.98,0.7,0.7
137,0.0138,0.7,0.84,0.84,0.7,0.6,0.98,0.86
138,0.0139,0.94,0.76,0.66,0.78,0.7,0.94,0.84
139,0.014,0.96,0.7,0.86,0.7,0.78,0.7,0.7
140,0.0141,0.84,0.98,0.94,0.6,0.7,0.58,0.8
141,0.0142,0.84,0.84,0.84,0.84,0.94,0.94,0.94
142,0.0143,0.7,0.82,0.84,0.84,0.7,0.7,0.94
143,0.0144,0.7,0.96,0.9,0.7,0.7,0.7,0.58
144,0.0145,0.7,1,0.7,0.7,0.84,0.6,0.7
145,0.0146,0.7,0.94,0.84,0.84,0.7,0.78,0.7
146,0.0147,0.9,0.7,0.7,0.94,0.6,0.98,0.8
147,0.0148,0.7,0.96,0.88,0.88,0.7,0.9,0.74
148,0.0149,0.7,0.86,0.7,0.94,0.76,0.7,0.94
149,0.015,0.7,0.84,0.88,0.9,0.96,0.7,0.8
150,0.0151,0.98,0.7,0.82,0.7,0.8,0.7,0.7
151,0.0152,0.92,0.98,0.84,0.7,0.9,0.94,0.7
152,0.0153,0.78,0.7,0.9,0.7,0.94,0.7,0.82
153,0.0154,0.66,0.76,0.88,0.7,0.84,0.64,0.84
154,0.0155,0.8,0.9,0.66,0.7,0.84,0.7,0.8
155,0.0156,0.7,0.96,0.94,0.7,0.7,0.8,0.7
156,0.0157,0.94,0.92,0.6,0.7,0.94,0.96,0.94
157,0.0158,0.84,0.76,0.7,0.84,0.7,0.9,0.96
158,0.0159,0.7,0.98,0.8,0.7,0.84,0.86,0.92
159,0.016,0.7,1,0.76,0.8,0.84,0.8,0.94
160,0.0161,0.7,0.9,0.7,0.7,0.7,0.98,0.96
161,0.0162,0.96,0.84,0.96,0.84,0.9,0.62,0.9
162,0.0163,0.94,0.84,0.7,0.9,0.8,0.7,0.94
163,0.0164,0.7,0.9,0.84,0.76,0.96,0.8,0.8
164,0.0165,0.96,0.84,0.7,0.72,0.6,0.92,0.96
165,0.0166,0.7,0.94,0.9,0.8,0.8,0.8,0.84
166,0.0167,0.94,0.76,0.72,0.9,0.8,0.7,0.9
167,0.0168,0.84,0.76,0.7,0.7,0.8,0.84,0.96
168,0.0169,0.62,0.84,0.84,0.7,0.8,0.58,0.94
169,0.017,0.7,0.76,0.84,0.96,0.92,0.98,0.62
170,0.0171,0.94,0.88,0.84,0.78,0.8,0.86,0.7
171,0.0172,0.7,0.86,0.72,0.96,0.7,0.84,0.92
172,0.0173,0.58,0.96,0.7,0.7,0.7,0.7,0.9
173,0.0174,0.7,0.84,0.98,0.7,0.7,0.88,0.7
174,0.0175,0.72,0.76,0.62,0.96,0.7,0.7,0.7
175,0.0176,0.7,0.98,0.96,0.7,0.96,0.92,0.84
176,0.0177,0.9,1,0.7,0.98,0.7,0.96,0.7
177,0.0178,0.7,0.84,0.64,0.94,0.84,0.84,0.82
178,0.0179,0.7,0.96,0.82,0.7,0.94,0.58,0.7
179,0.018,0.92,0.84,0.94,0.66,0.76,0.8,0.7
180,0.0181,0.98,0.96,0.92,0.92,0.7,0.7,0.96
181,0.0182,0.7,0.96,0.7,0.8,0.8,0.94,0.92
182,0.0183,0.58,0.96,0.94,0.92,0.7,0.92,0.7
183,0.0184,0.94,0.86,0.74,0.7,0.7,0.96,0.7
184,0.0185,0.7,0.88,0.7,0.7,0.7,0.7,0.98
185,0.0186,0.7,0.96,0.8,0.96,0.96,0.64,0.7
186,0.0187,0.7,0.84,0.98,0.58,0.98,0.7,0.7
187,0.0188,0.8,0.88,0.8,0.84,0.88,0.94,0.58
188,0.0189,0.7,0.96,0.9,0.94,0.62,0.94,0.7
189,0.019,0.62,0.96,0.86,0.58,0.84,0.96,0.94
190,0.0191,0.94,0.96,0.84,0.9,0.7,0.78,0.7
191,0.0192,0.84,0.84,0.82,0.96,0.56,0.94,0.8
192,0.0193,0.84,0.9,0.9,0.7,0.7,0.94,0.7
193,0.0194,0.84,0.96,0.82,0.92,0.7,0.7,0.6
194,0.0195,0.8,0.94,0.84,0.7,0.94,0.94,0.8
195,0.0196,0.7,0.9,0.9,0.7,0.7,0.7,0.96
196,0.0197,0.7,0.94,0.96,0.88,0.84,0.94,0.8
197,0.0198,0.86,0.86,0.7,0.74,0.8,0.94,0.7
198,0.0199,0.7,0.94,0.98,0.96,0.7,0.7,0.7
199,0.02,0.7,0.88,0.86,0.84,0.88,0.8,0.94
200,0.0201,0.7,0.86,0.94,0.9,0.84,0.98,0.7
201,0.0202,0.7,0.9,0.92,0.84,0.78,0.7,0.84
202,0.0203,0.48,0.96,0.92,0.8,0.7,0.78,0.8
203,0.0204,0.7,0.78,0.7,0.58,0.8,0.7,0.7
204,0.0205,0.7,0.86,0.7,0.92,0.84,0.84,0.82
205,0.0206,0.9,0.96,0.84,0.7,0.58,0.92,0.84
206,0.0207,0.7,0.86,0.88,0.9,0.7,0.7,0.8
207,0.0208,0.9,0.86,0.7,0.7,0.7,0.88,0.92
208,0.0209,0.78,0.86,0.92,0.7,0.7,0.7,0.74
209,0.021,0.66,0.88,0.84,0.7,0.7,0.92,0.84
210,0.0211,0.92,0.78,0.84,0.7,0.7,0.7,0.8
211,0.0212,0.92,0.88,0.88,0.84,0.96,0.8,0.7
212,0.0213,0.92,0.88,0.96,0.9,0.94,0.92,0.7
213,0.0214,0.94,0.88,0.84,0.76,0.7,0.8,0.94
214,0.0215,0.62,0.76,0.96,0.84,0.84,0.7,0.8
215,0.0216,0.96,0.88,0.96,0.98,0.6,0.7,0.7
216,0.0217,0.58,0.78,0.7,0.7,0.7,0.7,0.8
217,0.0218,0.9,0.86,0.7,0.9,0.94,0.58,0.84
218,0.0219,0.7,0.88,0.8,0.7,0.94,0.7,0.9
219,0.022,0.96,0.88,0.7,0.7,0.7,0.88,0.7
220,0.0221,0.9,0.88,0.88,0.82,0.7,0.7,0.8
221,0.0222,0.8,0.88,0.9,0.9,0.7,0.7,0.7
222,0.0223,0.56,0.88,0.94,0.58,0.9,0.9,0.7
223,0.0224,0.9,0.88,0.96,0.7,0.7,0.54,0.7
224,0.0225,0.92,0.84,0.7,0.7,0.9,0.7,0.82
225,0.0226,0.78,0.96,0.9,0.7,0.88,0.72,0.94
226,0.0227,0.94,0.88,0.84,0.82,0.8,0.7,0.7
227,0.0228,0.7,0.9,0.74,0.84,0.64,0.7,0.8
228,0.0229,0.7,0.88,0.7,0.84,0.7,0.8,0.94
229,0.023,0.64,0.88,0.7,0.84,0.84,0.7,0.8
230,0.0231,0.92,0.96,0.94,0.7,0.92,0.7,0.7
231,0.0232,0.7,0.88,0.7,0.88,0.92,0.78,0.92
232,0.0233,0.7,0.84,0.7,0.72,0.82,0.9,0.7
233,0.0234,0.92,0.88,0.9,0.7,0.74,0.7,0.7
234,0.0235,0.94,0.92,0.9,0.96,0.7,0.72,0.7
235,0.0236,0.92,0.88,0.7,0.7,0.7,0.7,0.6
236,0.0237,0.84,0.96,0.94,0.7,0.62,0.7,0.9
237,0.0238,0.7,0.9,0.7,0.7,0.86,0.82,0.7
238,0.0239,0.6,0.88,0.94,0.7,0.82,0.82,0.8
239,0.024,0.92,0.96,0.7,0.94,0.7,0.96,0.7
240,0.0241,0.7,0.88,0.74,0.94,0.82,0.8,0.7
241,0.0242,0.94,0.96,0.84,0.7,0.7,0.6,0.7
242,0.0243,0.7,0.96,0.7,0.94,0.7,0.7,0.84
243,0.0244,0.58,0.96,0.9,0.7,0.7,0.94,0.7
244,0.0245,0.96,0.88,0.7,0.7,0.7,0.7,0.84
245,0.0246,0.8,0.8,0.96,0.62,0.7,0.92,0.92
246,0.0247,0.72,0.88,0.9,0.92,0.84,0.84,0.96
247,0.0248,0.7,0.88,0.7,0.74,0.88,0.9,0.9
248,0.0249,0.7,0.8,0.7,0.9,0.78,0.48,0.86
249,0.025,0.7,0.88,0.94,0.9,0.7,0.9,0.9
250,0.0251,0.66,0.88,0.84,0.9,0.7,0.82,0.68
251,0.0252,0.74,0.9,0.7,0.78,0.7,0.7,0.84
252,0.0253,0.78,0.8,0.88,0.9,0.9,0.7,0.58
253,0.0254,0.7,0.9,0.84,0.7,0.82,0.9,0.7
254,0.0255,0.46,0.94,0.9,0.7,0.9,0.7,0.7
255,0.0256,0.9,0.8,0.9,0.9,0.72,0.92,0.84
256,0.0257,0.7,0.94,0.9,0.9,0.7,0.9,0.9
257,0.0258,0.62,0.8,0.9,0.84,0.78,0.7,0.92
258,0.0259,0.78,0.94,0.7,0.7,0.9,0.88,0.52
259,0.026,0.88,0.94,0.9,0.8,0.7,0.7,0.9
260,0.0261,0.7,0.8,0.8,0.88,0.7,0.72,0.92
261,0.0262,0.7,0.8,0.9,0.7,0.7,0.9,0.92
262,0.0263,0.7,0.8,0.88,0.7,0.7,0.82,0.8
263,0.0264,0.84,0.8,0.7,0.9,0.94,0.7,0.64
264,0.0265,0.78,0.94,0.82,0.78,0.7,0.7,0.7
265,0.0266,0.7,0.94,0.7,0.68,0.9,0.7,0.7
266,0.0267,0.9,0.94,0.8,0.7,0.7,0.9,0.84
267,0.0268,0.8,0.92,0.7,0.7,0.72,0.92,0.84
268,0.0269,0.78,0.94,0.7,0.7,0.5,0.7,0.88
269,0.027,0.7,0.94,0.7,0.92,0.88,0.86,0.72
270,0.0271,0.92,0.94,0.56,0.84,0.7,0.74,0.8
271,0.0272,0.92,0.8,0.68,0.7,0.9,0.64,0.74
272,0.0273,0.84,0.94,0.7,0.7,0.7,0.72,0.86
273,0.0274,0.5,0.96,0.74,0.7,0.62,0.7,0.9
274,0.0275,0.88,0.96,0.84,0.78,0.84,0.8,0.88
275,0.0276,0.9,0.8,0.8,0.7,0.7,0.9,0.7
276,0.0277,0.92,0.8,0.9,0.84,0.7,0.84,0.7
277,0.0278,0.54,0.94,0.7,0.88,0.9,0.7,0.7
278,0.0279,0.7,0.96,0.7,0.7,0.7,0.9,0.7
279,0.028,0.76,0.94,0.9,0.7,0.5,0.7,0.76
280,0.0281,0.84,0.94,0.84,0.7,0.78,0.88,0.62
281,0.0282,0.84,0.96,0.7,0.5,0.7,0.86,0.7
282,0.0283,0.7,0.94,0.7,0.9,0.7,0.8,0.88
283,0.0284,0.5,0.8,0.84,0.7,0.9,0.74,0.7
284,0.0285,0.86,0.96,0.7,0.84,0.86,0.7,0.6
285,0.0286,0.9,0.96,0.84,0.7,0.88,0.7,0.56
286,0.0287,0.84,0.88,0.7,0.9,0.9,0.82,0.64
287,0.0288,0.86,0.96,0.7,0.76,0.7,0.7,0.7
288,0.0289,0.9,0.86,0.9,0.9,0.6,0.7,0.9
289,0.029,0.76,0.96,0.7,0.92,0.7,0.7,0.7
290,0.0291,0.7,0.82,0.7,0.7,0.7,0.7,0.7
291,0.0292,0.54,0.88,0.7,0.86,0.9,0.78,0.8
292,0.0293,0.9,0.86,0.7,0.9,0.7,0.7,0.92
293,0.0294,0.68,0.96,0.7,0.9,0.78,0.7,0.82
294,0.0295,0.7,0.86,0.7,0.7,0.78,0.7,0.86
295,0.0296,0.72,0.96,0.7,0.7,0.88,0.88,0.88
296,0.0297,0.7,0.86,0.7,0.6,0.7,0.7,0.7
297,0.0298,0.82,0.96,0.56,0.94,0.7,0.84,0.9
298,0.0299,0.84,0.9,0.64,0.7,0.5,0.74,0.82
299,0.03,0.86,0.88,0.7,0.86,0.7,0.72,0.78